23.072065, 4.213295, 20
23.156192, 4.206345, 20
23.240182, 4.199502, 20
23.324037, 4.192763, 20
23.407760, 4.186124, 20
23.491351, 4.179581, 20
23.574814, 4.173130, 20
23.658149, 4.166769, 20
23.741359, 4.160493, 20
23.824445, 4.154300, 20
23.907409, 4.148185, 20
23.990252, 4.142146, 20
24.072975, 4.136179, 20
24.155581, 4.130281, 20
24.238070, 4.124449, 20
24.320443, 4.118679, 20
24.402703, 4.112970, 20
24.484849, 4.107317, 20
24.566883, 4.101718, 20
24.648807, 4.096170, 20
24.730620, 4.090670, 20
24.812325, 4.085215, 20
24.893921, 4.079803, 20
24.975409, 4.074430, 20
25.056791, 4.069094, 20
25.138067, 4.063792, 20
25.219237, 4.058522, 20
25.300303, 4.053281, 20
25.381264, 4.048066, 20
25.462122, 4.042874, 20
25.542876, 4.037704, 20
25.623527, 4.032552, 20
25.704075, 4.027416, 20
25.784521, 4.022294, 20
25.864865, 4.017182, 20
25.945106, 4.012079, 20
26.025246, 4.006982, 20
26.105284, 4.001888, 20
26.185220, 3.996796, 20
26.265054, 3.991701, 20
26.344786, 3.986603, 20
26.424416, 3.981498, 20
26.503943, 3.976384, 20
26.583369, 3.971258, 20
26.662691, 3.966118, 20
26.741910, 3.960962, 20
26.821026, 3.955786, 20
26.900038, 3.950589, 20
26.978945, 3.945367, 20
27.057747, 3.940119, 20
27.136444, 3.934841, 20
27.215035, 3.929530, 20
27.294414, 3.968958, 20
27.374414, 4.000000, 20
27.454414, 4.000000, 20
27.534414, 4.000000, 20
27.614414, 4.000000, 20
27.694414, 4.000000, 20
27.774414, 4.000000, 20
27.854414, 4.000000, 20
27.934414, 4.000000, 20
28.014414, 4.000000, 20
28.094414, 4.000000, 20
28.174414, 4.000000, 20
28.254414, 4.000000, 20
28.334414, 4.000000, 20
28.414414, 4.000000, 20
28.494414, 4.000000, 20
28.574414, 4.000000, 20
28.654414, 4.000000, 20
28.734414, 4.000000, 20
28.814414, 4.000000, 20
28.894414, 4.000000, 20
28.974414, 4.000000, 20
29.054414, 4.000000, 20
29.134414, 4.000000, 20
29.214414, 4.000000, 20
29.294414, 4.000000, 20
29.374414, 4.000000, 20
29.454414, 4.000000, 20
29.534414, 4.000000, 20
29.614414, 4.000000, 20
29.694414, 4.000000, 20
29.774414, 4.000000, 20
29.854414, 4.000000, 20
29.934414, 4.000000, 20
30.014414, 4.000000, 20
30.094414, 4.000000, 20
30.174414, 4.000000, 20
30.254414, 4.000000, 20
30.334414, 4.000000, 20
30.414414, 4.000000, 20
30.494414, 4.000000, 20
30.574414, 4.000000, 20
30.654414, 4.000000, 20
30.734414, 4.000000, 20
30.814414, 4.000000, 20
30.894414, 4.000000, 20
30.974414, 4.000000, 20
31.054414, 4.000000, 20
31.134414, 4.000000, 20
31.214414, 4.000000, 20
31.294414, 4.000000, 20
31.374414, 4.000000, 20
31.454414, 4.000000, 20
31.534414, 4.000000, 20
31.614414, 4.000000, 20
31.694414, 4.000000, 20
31.774414, 4.000000, 20
31.854414, 4.000000, 20
31.934414, 4.000000, 20
32.014414, 4.000000, 20
32.094414, 4.000000, 20
32.174414, 4.000000, 20
32.254414, 4.000000, 20
32.334414, 4.000000, 20
32.414414, 4.000000, 20
32.494414, 4.000000, 20
32.574414, 4.000000, 20
32.654414, 4.000000, 20
32.734414, 4.000000, 20
32.814414, 4.000000, 20
32.894414, 4.000000, 20
32.974414, 4.000000, 20
33.054414, 4.000000, 20
33.134414, 4.000000, 20
